date,ticker,in_predicted_top,in_actual_top,in_predicted_bottom,in_actual_bottom,y_pred,y_true
2025-02-28,AV.L,0,0,1,0,-6.576022133231163e-05,0.0198382828384637
2025-02-28,AZN.L,0,0,0,0,0.0099390596151351,-0.0596590712666511
2025-02-28,BA.L,1,1,0,0,0.0186181180179119,0.1087806299328804
2025-02-28,BAB.L,0,1,0,0,0.0062950002029538,0.0797912627458572
2025-02-28,BARC.L,0,0,1,0,0.0001850500702857,-0.0754898786544799
2025-02-28,BBOX.L,0,0,1,0,0.0028444887138903,-0.0466968789696693
2025-02-28,BEZ.L,1,1,0,0,0.0127148488536477,0.057910032570362
2025-02-28,BKG.L,0,0,0,0,0.0040018013678491,-0.0043530203402042
2025-02-28,BLND.L,1,0,0,0,0.0128289191052317,0.0249722171574831
2025-02-28,BNZL.L,0,0,0,1,0.0053612967021763,-0.1193586736917495
2025-02-28,BRBY.L,0,0,0,1,0.0120494067668914,-0.2893186211585998
2025-02-28,BT-A.L,0,1,0,0,0.0114412736147642,0.0378598645329475
2025-02-28,BTRW.L,0,0,0,0,0.0075736846774816,-0.0089055029675364
2025-02-28,CCEP.L,0,0,1,0,0.0038495406042784,-0.0117301810532808
2025-02-28,CCH.L,0,1,1,0,-0.003724317997694,0.0428570955991745
2025-02-28,CNA.L,0,0,0,0,0.0093365740031003,-0.0010031602578237
2025-02-28,CPG.L,0,0,0,0,0.0084185767918825,-0.0793364122509956
2025-02-28,CRDA.L,1,0,0,1,0.0183847900480031,-0.1153147593140602
2025-02-28,CTEC.L,0,0,0,0,0.0079252235591411,-0.0084810638800263
2025-02-28,DCC.L,0,0,1,0,0.0007303170859813,-0.0401120483875274
2025-02-28,DPLM.L,0,0,1,1,0.0032254161778837,-0.1445729881525039
2025-02-28,EDV.L,0,1,0,0,0.0058632530272006,0.1785231679677963
2025-02-28,ENT.L,0,0,0,1,0.0106956372037529,-0.225980669260025
2025-02-28,EXPN.L,0,0,0,0,0.006717967800796,-0.052072275429964
2025-02-28,EZJ.L,1,0,0,1,0.0163448993116617,-0.1248516365885734
2025-02-28,FCIT.L,1,0,0,0,0.0142007106915116,-0.057591576129198
2025-02-28,FRES.L,0,1,1,0,0.0030896258540451,0.2606060802936554
2025-02-28,GAW.L,0,0,0,0,0.0125884227454662,-0.0216094646602869
2025-02-28,GSK.L,1,0,0,0,0.0126512143760919,-0.0030685812234878
2025-02-28,HIK.L,1,0,0,0,0.0197964534163475,-0.0975237265229225
2025-02-28,HLMA.L,0,0,0,0,0.0044989613816142,-0.0782142058014869
2025-02-28,HLN.L,0,0,0,0,0.0123085752129554,-0.0178213212639093
2025-02-28,HSBA.L,1,0,0,0,0.0144791463389992,-0.0636704787611961
2025-02-28,HSX.L,0,0,1,0,0.0024224109947681,-0.0084317326545715
2025-02-28,HWDN.L,0,0,0,0,0.0076656253077089,-0.0698576867580413
2025-02-28,ICG.L,0,0,1,1,-0.0007457830943167,-0.1437335014343261
2025-02-28,IHG.L,0,0,0,1,0.0039599370211362,-0.1688155084848404
2025-02-28,III.L,0,0,1,0,0.0026713625993579,-0.0861764252185821
2025-02-28,IMB.L,0,0,0,0,0.0091189425438642,0.0250447988510131
2025-02-28,IMI.L,1,0,0,0,0.0244650207459926,-0.0574424713850021
2025-02-28,INF.L,0,0,0,1,0.0122518818825483,-0.1043072789907455
2025-02-28,ITRK.L,1,0,0,0,0.0314687713980674,-0.0253164116293191
2025-02-28,JD.L,0,0,0,1,0.0111115220934152,-0.1301563084125518
2025-02-28,KGF.L,0,1,0,0,0.0080702658742666,0.0267531834542751
2025-02-28,LAND.L,0,0,1,0,0.0025636828504502,-0.0256864465773105
2025-02-28,LGEN.L,0,0,0,0,0.0056206709705293,-0.0077646095305681
2025-02-28,LLOY.L,0,0,1,0,0.0030550342053174,-0.0123321637511253
2025-02-28,LMP.L,1,0,0,0,0.013115094974637,-0.0159320626407861
2025-02-28,LSEG.L,0,0,0,0,0.0053647169843316,-0.0325031615793705
2025-02-28,MKS.L,0,0,0,0,0.0043338816612958,0.0019729221239686
2025-02-28,MNDI.L,0,0,0,0,0.0114850616082549,-0.0651732608675956
2025-02-28,MNG.L,0,0,0,0,0.0060936310328543,-0.0613272301852703
2025-02-28,MRO.L,1,0,0,1,0.0220565162599086,-0.2587580680847168
2025-02-28,NG.L,0,1,0,0,0.0108785117045044,0.0353846065700054
2025-02-28,NWG.L,0,0,0,0,0.0058719562366604,-0.0560629926621913
2025-02-28,NXT.L,0,1,0,0,0.0095424717292189,0.1057355627417564
2025-02-28,PCT.L,0,0,0,1,0.011197667568922,-0.1417910456657409
2025-02-28,PRU.L,0,1,0,0,0.0108868833631277,0.1359923034906387
2025-02-28,PSH.L,0,0,0,1,0.0086305690929293,-0.1221804320812225
2025-02-28,PSN.L,0,0,0,0,0.0066453111357986,-0.0112033179029822
2025-02-28,PSON.L,0,0,0,1,0.0060808211565017,-0.1052814349532127
2025-02-28,REL.L,0,0,0,0,0.0078313872218132,0.014405433088541
2025-02-28,RIO.L,0,0,1,0,0.0038778448943048,-0.042939692735672
2025-02-28,RKT.L,0,0,0,0,0.0070967441424727,-0.0019083663355559
2025-02-28,RMV.L,0,0,0,0,0.0070409090258181,0.0217585545033216
2025-02-28,RR.L,0,0,0,0,0.0108790481463074,0.0067203622311353
2025-02-28,RTO.L,1,0,0,1,0.0159821063280105,-0.1266331821680069
2025-02-28,SBRY.L,0,0,0,0,0.0084098251536488,-0.0904871970415115
2025-02-28,SDLF.L,0,1,0,0,0.007558056153357,0.1032818555831909
2025-02-28,SGE.L,1,0,0,0,0.0171352364122867,-0.0458498075604438
2025-02-28,SGRO.L,0,0,0,0,0.0119365137070417,-0.0187467914074659
2025-02-28,SHEL.L,0,1,1,0,0.0006084712222218,0.0716996043920517
2025-02-28,SMIN.L,0,0,1,0,-0.0021012658253312,-0.0412115156650543
2025-02-28,SMT.L,0,0,0,0,0.0100799268111586,-0.0946257039904594
2025-02-28,SPX.L,0,0,1,1,0.0003659049980342,-0.1505154520273208
2025-02-28,SSE.L,0,1,0,0,0.0111705362796783,0.0431936793029308
2025-02-28,STAN.L,0,0,1,1,-0.0043207285925745,-0.1018369197845459
2025-02-28,STJ.L,0,0,0,0,0.0094285551458597,-0.0765595734119415
2025-02-28,SVT.L,0,0,0,0,0.0067708999849855,0.0111864805221557
2025-02-28,TSCO.L,0,0,0,1,0.0078016314655542,-0.1259863376617431
2025-02-28,ULVR.L,1,1,0,0,0.0144962174817919,0.0274125393480062
2025-02-28,UU.L,0,1,0,0,0.0106342555955052,0.0288716312497854
2025-02-28,VOD.L,1,1,0,0,0.0149149606004357,0.0387574546039104
2025-02-28,WEIR.L,0,0,0,0,0.0072619067505002,-0.0452674590051174
2025-02-28,WTB.L,0,0,0,0,0.011315687559545,-0.0841435939073562
2025-03-31,AAF.L,0,0,0,0,0.0068676127120852,0.0356278531253337
2025-03-31,AAL.L,0,0,1,1,-0.0039742542430758,-0.0540792159736156
2025-03-31,ABF.L,0,0,0,0,0.0032452775631099,0.0806282460689544
2025-03-31,ADM.L,0,1,0,0,0.0050705657340586,0.1431580185890197
2025-03-31,ALW.L,0,0,0,0,0.0017746756784617,-0.0189654789865016
2025-03-31,ANTO.L,0,0,0,0,0.0061831264756619,-0.0211656559258699
2025-03-31,AUTO.L,1,1,0,0,0.0203042961657047,0.1276538521051406
2025-03-31,AV.L,0,0,1,0,-0.0071491496637463,0.0091256285086274
2025-03-31,AZN.L,0,0,0,1,0.0066734622232615,-0.0467389933764934
2025-03-31,BA.L,0,1,0,0,0.0062351180240511,0.1123469844460487
2025-03-31,BAB.L,0,1,0,0,0.0083034615963697,0.1104972511529922
2025-03-31,BARC.L,0,0,1,0,-0.0167464092373847,0.0312717370688915
2025-03-31,BBOX.L,0,0,0,0,-0.0015344535931944,0.0185184367001056
2025-03-31,BEZ.L,1,0,0,1,0.0111208045855164,-0.045846801251173
2025-03-31,BKG.L,0,1,0,0,0.0037508599925786,0.1635044664144516
2025-03-31,BLND.L,0,0,0,0,0.0052373139187693,0.0649702697992324
2025-03-31,BNZL.L,0,0,0,1,0.0060890391469001,-0.2076870501041412
2025-03-31,BRBY.L,0,0,1,1,-0.0066688312217593,-0.0624514296650886
2025-03-31,BT-A.L,0,0,0,0,0.0103335902094841,0.0479348190128803
2025-03-31,BTRW.L,0,1,0,0,0.0107512222602963,0.1015869826078414
2025-03-31,CCEP.L,0,0,0,0,0.0080164913088083,-0.0014837578637525
2025-03-31,CCH.L,0,1,0,0,0.0084122400730848,0.1130137294530868
2025-03-31,CNA.L,0,0,0,0,0.004375223070383,0.0723131448030471
2025-03-31,CPG.L,0,0,0,0,0.0033760033547878,-0.0137093495577573
2025-03-31,CRDA.L,0,0,0,0,0.0102272648364305,0.0098200784996151
2025-03-31,CTEC.L,0,0,0,0,0.002769153099507,0.0102519141510128
2025-03-31,DCC.L,0,0,0,1,-0.0018706009723246,-0.050340075045824
2025-03-31,DPLM.L,0,0,0,0,0.00496023055166,0.0301612168550491
2025-03-31,EDV.L,0,1,0,0,0.0015308372676372,0.1083012744784355
2025-03-31,ENT.L,0,1,0,0,0.0101800309494137,0.1034959927201271
2025-03-31,EXPN.L,1,0,0,0,0.0120222512632608,0.0411995761096477
2025-03-31,EZJ.L,0,1,0,0,0.0045167198404669,0.1182456165552139
2025-03-31,FCIT.L,0,0,1,0,-0.0038979295641183,-0.0434708781540393
2025-03-31,FRES.L,0,0,1,0,-0.0055112252011895,0.0710193961858749
2025-03-31,GAW.L,1,0,0,0,0.0254621729254722,0.1015009358525276
2025-03-31,GSK.L,1,0,0,0,0.0255336537957191,0.0147060332819819
2025-03-31,HIK.L,0,0,0,0,0.0047604721039533,0.0184710584580898
2025-03-31,HLMA.L,0,0,0,0,0.0030770392622798,0.0678030923008918
2025-03-31,HLN.L,0,0,0,0,0.0075819129124283,-0.0379619263112545
2025-03-31,HSBA.L,1,0,0,1,0.014307421632111,-0.0479459464550018
2025-03-31,HSX.L,0,0,0,1,0.0004383055493235,-0.0652975663542747
2025-03-31,HWDN.L,0,0,0,0,-0.0012471959926187,0.0697976797819137
2025-03-31,ICG.L,0,0,1,0,-0.0025659203529357,-0.0399181619286537
2025-03-31,IHG.L,0,0,0,0,0.0001910226419568,-0.0302005223929882
2025-03-31,III.L,0,1,1,0,-0.005345344543457,0.1709071099758148
2025-03-31,IMB.L,0,0,1,0,-0.0021621268242597,0.0729493424296379
2025-03-31,IMI.L,0,0,0,1,0.0056972876191139,-0.0629586651921272
2025-03-31,INF.L,1,0,0,1,0.0318735726177692,-0.054068200290203
2025-03-31,ITRK.L,0,0,0,1,8.83699394762516e-05,-0.0841158777475357
2025-03-31,JD.L,0,1,0,0,0.0025662132538855,0.1572901010513305
2025-03-31,KGF.L,0,1,0,0,0.0048378873616456,0.1338333934545517
2025-03-31,LAND.L,0,0,0,0,0.0095005854964256,0.0772728025913238
2025-03-31,LGEN.L,0,0,0,0,0.0064705675467848,-0.0335933081805706
2025-03-31,LLOY.L,0,0,1,0,-0.015663519501686,0.0169812850654125
2025-03-31,LMP.L,0,0,0,0,0.005738821811974,0.0485278815031051
2025-03-31,LSEG.L,1,0,0,0,0.015855798497796,0.0144771477207541
2025-03-31,MKS.L,0,0,0,0,0.0033465307205915,0.0942334905266761
2025-03-31,MNDI.L,0,0,0,0,0.007979217916727,-0.0122971348464488
2025-03-31,MNG.L,0,0,1,0,-0.0023499084636569,0.0448363125324249
2025-03-31,MRO.L,1,0,0,1,0.0145567441359162,-0.0873499512672424
2025-03-31,NG.L,1,0,0,0,0.013006443157792,0.0728082805871963
2025-03-31,NWG.L,0,0,0,0,-0.0010023857466876,0.0584329441189765
2025-03-31,NXT.L,0,1,0,0,0.0021178717724978,0.1123141571879386
2025-03-31,PCT.L,0,0,0,0,0.0049019022844731,0.0034782609436661
2025-03-31,PRU.L,0,0,0,0,0.0069338399916887,-0.0416365079581737
2025-03-31,PSH.L,0,0,0,1,0.0102978432551026,-0.047109268605709
2025-03-31,PSN.L,0,0,0,0,-0.0006083804182708,0.0868652835488319
2025-03-31,PSON.L,0,0,0,0,0.0001820027828216,-0.0176518578082323
2025-03-31,REL.L,0,0,1,0,-0.0046238768845796,0.0500903502106666
2025-03-31,RIO.L,0,0,1,0,-0.0053152376785874,-0.0304154157638549
2025-03-31,RKT.L,0,0,1,1,-0.0090935043990612,-0.0747174397110939
2025-03-31,RMV.L,1,0,0,0,0.0127734495326876,0.0762261971831321
2025-03-31,RR.L,1,0,0,0,0.0116946753114461,0.0070261093787848
2025-03-31,RTO.L,0,0,1,0,-0.0067629823461174,-0.014219744130969
2025-03-31,SBRY.L,1,1,0,0,0.0232161842286586,0.1343537122011184
2025-03-31,SDLF.L,1,0,0,0,0.0135394930839538,0.0459931455552578
2025-03-31,SGE.L,0,0,1,0,-0.0053143613040447,0.0252692028880119
2025-03-31,SGRO.L,0,0,1,0,-0.0091377906501293,-0.0147654488682746
2025-03-31,SHEL.L,0,0,1,1,-0.0080222552642226,-0.136106252670288
2025-03-31,SMIN.L,0,0,0,0,0.0042857923544943,-0.0346262603998184
2025-03-31,SMT.L,1,0,0,1,0.0138014229014515,-0.0462158247828483
2025-03-31,SPX.L,0,0,0,1,0.0042569944635033,-0.0491665676236152
2025-03-31,SSE.L,0,0,0,0,0.0109484437853097,0.0614806041121482
2025-03-31,STAN.L,0,0,0,1,0.0063877897337079,-0.0557261891663074
2025-03-31,STJ.L,0,0,0,0,0.0033797810319811,-0.0385480970144271
2025-03-31,SVT.L,0,1,0,0,0.007075301837176,0.1023311018943786
2025-03-31,TSCO.L,1,1,0,0,0.0134718315675854,0.1155583038926124
2025-03-31,ULVR.L,1,0,0,0,0.0120853371918201,0.0323210693895816
2025-03-31,UU.L,0,1,0,0,-0.0008537750691175,0.1179970428347587
2025-03-31,VOD.L,1,0,0,0,0.012985972687602,0.0049382988363504
2025-03-31,WEIR.L,0,0,0,0,0.0007641029078513,-0.030935950577259
2025-03-31,WTB.L,0,0,0,0,0.0007506194524466,0.0587995201349258
2025-04-30,AAF.L,0,0,0,0,0.0198560990393161,0.02973766438663
2025-04-30,AAL.L,0,0,0,0,0.0205828137695789,0.0867423415184021
2025-04-30,ABF.L,1,0,0,0,0.0302250869572162,0.0093055451288819
2025-04-30,ADM.L,0,0,0,0,0.0126037057489156,0.0286112148314714
2025-04-30,ALW.L,1,0,0,0,0.0290076732635498,0.0457560047507286
2025-04-30,ANTO.L,1,0,0,0,0.0269344337284564,0.0842008516192436
2025-04-30,AUTO.L,0,0,0,1,0.01654639467597,-0.053860854357481
2025-04-30,AV.L,0,0,0,0,0.015128375031054,0.0903571099042892
2025-04-30,AZN.L,0,0,0,0,0.024293478578329,-0.0007457494502887
2025-04-30,BA.L,0,0,0,0,0.0253065004944801,0.0962814018130302
2025-04-30,BAB.L,0,1,0,0,0.0149117456749081,0.164179041981697
2025-04-30,BARC.L,0,1,1,0,0.0027824458666145,0.1034366488456726
2025-04-30,BBOX.L,0,0,0,0,0.0200910624116659,0.0274091027677059
2025-04-30,BEZ.L,0,0,0,0,0.0172430053353309,0.0667043551802635
2025-04-30,BKG.L,1,0,0,0,0.0272782705724239,0.0119904074817895
2025-04-30,BLND.L,0,0,0,0,0.0240092314779758,-0.0076258410699665
2025-04-30,BNZL.L,0,0,0,0,0.0237767696380615,0.0112865390256047
2025-04-30,BRBY.L,0,1,1,0,0.0087638143450021,0.4303483068943023
2025-04-30,BT-A.L,0,0,0,0,0.0180605761706829,0.0325086526572704
2025-04-30,BTRW.L,0,0,0,1,0.0143802929669618,-0.0107342228293418
2025-04-30,CCEP.L,0,0,1,0,0.0102852918207645,0.0120102800428867
2025-04-30,CCH.L,1,0,0,1,0.0283006727695465,-0.0094844028353691
2025-04-30,CNA.L,1,0,0,1,0.0307639613747596,-0.0110540930181741
2025-04-30,CPG.L,1,0,0,0,0.0285200849175453,0.0345511473715305
2025-04-30,CRDA.L,0,0,0,0,0.0186252370476722,0.0396475940942764
2025-04-30,CTEC.L,0,1,0,0,0.0206762626767158,0.1154734641313552
2025-04-30,DCC.L,0,0,0,1,0.0127691263332962,-0.0508878901600837
2025-04-30,DPLM.L,0,1,0,0,0.0129668712615966,0.1827818751335144
2025-04-30,EDV.L,0,1,0,0,0.014135175384581,0.1170635372400283
2025-04-30,ENT.L,0,1,1,0,0.0007084845565259,0.177227184176445
2025-04-30,EXPN.L,0,0,0,0,0.0158758834004402,-0.0059219761751592
2025-04-30,EZJ.L,1,1,0,0,0.0290837362408638,0.164981797337532
2025-04-30,FCIT.L,0,0,1,0,0.0047588255256414,0.0474346131086349
2025-04-30,FRES.L,1,1,0,0,0.025446742773056,0.1606786251068115
2025-04-30,GAW.L,0,0,1,0,-0.0057732481509447,-0.0051913815550506
2025-04-30,GSK.L,0,0,1,0,-0.0038758758455514,0.015960382297635
2025-04-30,HIK.L,1,0,0,0,0.0293828062713146,0.0780856162309646
2025-04-30,HLMA.L,0,0,0,0,0.0176259353756904,0.0544266924262046
2025-04-30,HLN.L,0,0,0,0,0.0194733180105686,0.09962809830904
2025-04-30,HSBA.L,0,0,1,0,0.0070995483547449,0.0496109388768672
2025-04-30,HSX.L,0,1,0,0,0.0161778125911951,0.1474067866802215
2025-04-30,HWDN.L,0,1,0,0,0.0138647155836224,0.1189857125282287
2025-04-30,ICG.L,0,0,0,0,0.0172133781015872,0.0692964345216751
2025-04-30,IHG.L,0,0,0,0,0.0171149391680955,0.0695038214325904
2025-04-30,III.L,0,0,0,1,0.0158934257924556,-0.0382617339491844
2025-04-30,IMB.L,0,0,0,1,0.0171729959547519,-0.0857512429356575
2025-04-30,IMI.L,1,1,0,0,0.0288398973643779,0.1244343817234039
2025-04-30,INF.L,0,0,0,0,0.0123878875747323,0.0793276950716972
2025-04-30,ITRK.L,0,0,0,0,0.0244440957903862,0.0442891344428062
2025-04-30,JD.L,0,0,0,0,0.0127938408404588,0.0705014988780021
2025-04-30,KGF.L,1,0,0,1,0.0278446860611438,-0.0331578440964221
2025-04-30,LAND.L,0,0,0,0,0.0184737220406532,0.0683543384075164
2025-04-30,LGEN.L,0,0,0,0,0.017679464071989,0.0605543293058872
2025-04-30,LLOY.L,0,0,0,0,0.0241447575390338,0.0534935183823108
2025-04-30,LMP.L,0,0,0,0,0.0244133360683918,0.0464548505842685
2025-04-30,LSEG.L,0,0,1,1,0.0035162596032023,-0.030107470229268
2025-04-30,MKS.L,0,0,0,1,0.0174639150500297,-0.0374665036797523
2025-04-30,MNDI.L,0,0,0,0,0.0232242047786712,0.0639893636107444
2025-04-30,MNG.L,0,1,0,0,0.0157571583986282,0.1412729024887085
2025-04-30,MRO.L,0,0,1,0,0.0068932278081774,0.0795664191246032
2025-04-30,NG.L,0,0,1,1,0.0076236128807067,-0.0334240943193435
2025-04-30,NWG.L,0,0,0,0,0.0121394339948892,0.0970304906368255
2025-04-30,NXT.L,0,0,0,0,0.0241698995232582,0.04339000582695
2025-04-30,PCT.L,1,1,0,0,0.0308216512203216,0.1317157745361328
2025-04-30,PRU.L,1,0,0,0,0.0285589508712291,0.066936157643795
2025-04-30,PSH.L,0,0,0,0,0.019938439130783,0.0994865074753761
2025-04-30,PSN.L,0,0,1,0,0.0070995716378092,0.0293436776846647
2025-04-30,PSON.L,0,0,0,1,0.0183813571929931,-0.0263267867267131
2025-04-30,REL.L,0,0,0,1,0.024425633251667,-0.0178415663540363
2025-04-30,RIO.L,0,0,0,1,0.0226818695664405,-0.0101191829890012
2025-04-30,RKT.L,0,0,0,0,0.0221769884228706,0.0400991216301918
2025-04-30,RMV.L,0,0,0,0,0.0174026638269424,0.0100298421457409
2025-04-30,RR.L,0,1,0,0,0.0163276679813861,0.1485017091035843
2025-04-30,RTO.L,0,0,0,0,0.0151393273845314,0.0262697003781795
