date,ticker,y_next_1m,pred_return,pred_rank,actual_rank,rank_error,pred_topk,actual_topk,topk_hit,pred_minus_actual
2025-05-31,KGF.L,0.0475502831977403,0.0054795926426245,22,18,4,False,True,False,-0.0420706905551158
2025-05-31,AZN.L,-0.0559701244356576,0.0051249805967954,23,85,62,False,False,False,0.061095105032453
2025-05-31,IHG.L,-0.0223686997868424,0.0050562820565324,24,70,46,False,False,False,0.027424981843374798
2025-05-31,PSON.L,-0.0802574111401031,0.0050252170896217,25,91,66,False,False,False,0.0852826282297248
2025-05-31,CRDA.L,-0.0469360765453964,0.0049391799729607,26,82,56,False,False,False,0.0518752565183571
2025-05-31,SGRO.L,-0.024964246803414,0.0049303025064185,27,75,48,False,False,False,0.0298945493098325
2025-05-31,III.L,0.0118917029738074,0.0049190837898352,28,46,18,False,False,False,-0.0069726191839722
2025-05-31,RTO.L,0.0014220144185768,0.004824778008785,29,51,22,False,False,False,0.0034027635902081996
2025-05-31,GSK.L,-0.0776376967443601,0.004634088631854,30,90,60,False,False,False,0.08227178537621409
2025-05-31,SHEL.L,0.0424574727385254,0.0046257261991909,31,21,10,False,False,False,-0.03783174653933449
2025-05-31,MKS.L,-0.0534187931425322,0.0044928845278883,32,84,52,False,False,False,0.0579116776704205
2025-05-31,HSX.L,-0.0047581263197926,0.0044832830505411,33,53,20,False,False,False,0.0092414093703337
2025-05-31,LSEG.L,-0.0567628066401343,0.0044808514192805,34,86,52,False,False,False,0.0612436580594148
2025-05-31,BLND.L,-0.0356018112783715,0.0044293228580597,35,79,44,False,False,False,0.040031134136431196
2025-05-31,BKG.L,-0.0853080568720378,0.0043569042659569,36,92,56,False,False,False,0.0896649611379947
2025-05-31,BBOX.L,0.0047651919133586,0.0043405936333955,37,50,13,False,False,False,-0.00042459827996309957
2025-05-31,ULVR.L,-0.059910781889682,0.004332487241018,38,87,49,False,False,False,0.0642432691307
2025-05-31,CNA.L,0.0202084459475411,0.0043277337384025,39,38,1,False,False,False,-0.0158807122091386
2025-05-31,CCEP.L,-0.0146842808618636,0.0043158642415207,40,67,27,False,False,False,0.0190001451033843
2025-05-31,NXT.L,-0.0330352228280087,0.00431009975807,41,78,37,False,False,False,0.0373453225860787
2025-05-31,ITRK.L,-0.0096114258392127,0.0042767015833515,42,61,19,False,False,False,0.013888127422564199
2025-05-31,BTRW.L,-0.0106336605143942,0.004275409972801,43,62,19,False,False,False,0.0149090704871952
2025-05-31,SGE.L,0.0258408874601274,0.0042746219275824,44,33,11,False,False,False,-0.021566265532545002
2025-05-31,CPG.L,-0.0529116911124181,0.0042437773165437,45,83,38,False,False,False,0.0571554684289618
2025-05-31,RIO.L,-0.0356656453957069,0.0042417788881151,46,80,34,False,False,False,0.039907424283822004
2025-05-31,LLOY.L,-0.0064767001980491,0.0042362346590992,47,58,11,False,False,False,0.0107129348571483
2025-05-31,EXPN.L,0.0160598797295843,0.0042323579179485,48,41,7,False,False,False,-0.011827521811635797
2025-05-31,GAW.L,0.0580561239655128,0.0042008898775555,49,14,35,False,True,False,-0.0538552340879573
2025-05-31,ABF.L,-0.0120019591398825,0.0041935013553091,50,64,14,False,False,False,0.016195460495191598
