date,ticker,in_predicted_top,in_actual_top,in_predicted_bottom,in_actual_bottom,y_pred,y_true
2025-02-28,LAND.L,0,0,0,0,0.0028054359556246,-0.0256864461720816
2025-02-28,LGEN.L,0,0,0,0,0.0013789063475763,-0.0077646096241764
2025-02-28,LLOY.L,0,0,0,0,-0.0004620821961681,-0.0123321641420675
2025-02-28,LMP.L,0,0,1,0,-0.0049041988031177,-0.0159320626986004
2025-02-28,LSEG.L,0,0,0,0,0.0058086898103631,-0.0325031610889963
2025-02-28,MKS.L,0,0,0,0,0.009098424901932,0.0019729222337456
2025-02-28,MNDI.L,0,0,0,0,0.0036501942643991,-0.0651732587604531
2025-02-28,MNG.L,0,0,0,0,0.0009594231560025,-0.061327229931585
2025-02-28,MRO.L,0,0,0,1,0.0078177543256214,-0.2587580713533397
2025-02-28,NG.L,0,1,0,0,0.0006993764514604,0.0353846056533326
2025-02-28,NWG.L,1,0,0,0,0.0134873062823548,-0.0560629937937379
2025-02-28,NXT.L,0,1,1,0,-0.0044690795813217,0.1057355660646282
2025-02-28,PCT.L,0,0,0,1,0.0084151771812616,-0.1417910447761196
2025-02-28,PRU.L,0,1,0,0,0.0063844643269887,0.1359923029987462
2025-02-28,PSH.L,0,0,0,1,0.001038437823216,-0.1221804355983021
2025-02-28,PSN.L,0,0,0,0,0.0089651148261174,-0.0112033181142964
2025-02-28,PSON.L,0,0,0,1,0.001812366567819,-0.1052814363169029
2025-02-28,REL.L,0,0,0,0,9.669018609744992e-05,0.0144054327021223
2025-02-28,RIO.L,0,0,0,0,0.0049992139602252,-0.042939693902599
2025-02-28,RKT.L,0,0,1,0,-0.0039445818944126,-0.0019083663565518
2025-02-28,RMV.L,0,0,0,0,0.004107196074031,0.0217585553890529
2025-02-28,RR.L,1,0,0,0,0.0330695297589709,0.0067203623969516
2025-02-28,RTO.L,0,0,0,1,0.0055127004452473,-0.1266331754659697
2025-02-28,SBRY.L,0,0,0,0,0.0049355514668929,-0.0904871988349338
2025-02-28,SDLF.L,0,1,0,0,0.0016157129536888,0.1032818524846996
2025-02-28,SDR.L,0,0,1,0,-0.0061046686284097,-0.0570750201651537
2025-02-28,SGE.L,1,0,0,0,0.0104770970140313,-0.0458498087805736
2025-02-28,SGRO.L,0,0,0,0,0.0010274514804478,-0.0187467906905745
2025-02-28,SHEL.L,0,1,0,0,-0.0003753468545519,0.0716996047650559
2025-02-28,SMIN.L,0,0,1,0,-0.0063516887851153,-0.0412115174378618
2025-02-28,SMT.L,0,0,0,0,0.0058693095557703,-0.0946257008359829
2025-02-28,SPX.L,0,0,0,1,0.008190802209618,-0.1505154550583715
2025-02-28,SSE.L,0,1,0,0,0.0065290915235679,0.0431936780523918
2025-02-28,STAN.L,1,0,0,1,0.0125906717923841,-0.1018369181664704
2025-02-28,STJ.L,0,0,0,0,0.0082575583037352,-0.0765595746758259
2025-02-28,SVT.L,0,0,0,0,-0.0011022995415414,0.0111864806702988
2025-02-28,TSCO.L,0,0,0,1,0.0017812947947818,-0.1259863308232411
2025-02-28,ULVR.L,0,1,0,0,0.0055994615752997,0.027412539749801
2025-02-28,UU.L,0,1,0,0,0.0029541235009361,0.028871631593144
2025-02-28,VOD.L,1,1,0,0,0.0097942017047301,0.0387574531158343
2025-02-28,WEIR.L,0,0,0,0,0.0072740723282012,-0.0452674574569389
2025-02-28,WTB.L,0,0,0,0,0.0093562569792906,-0.0841435915945825
2025-03-31,AAF.L,0,0,0,0,0.0032976203506281,0.035627852081129
2025-03-31,AAL.L,1,0,0,1,0.0127435819753203,-0.0540792159401979
2025-03-31,ABF.L,0,0,0,0,0.0078526661257565,0.0806282445370691
2025-03-31,ADM.L,0,1,1,0,-0.0006551412558594,0.1431580163724719
2025-03-31,ALW.L,0,0,0,0,0.002273567173821,-0.0189654796756026
2025-03-31,ANTO.L,0,0,0,0,0.0101308627723132,-0.0211656563614829
2025-03-31,AUTO.L,0,1,0,0,0.0038367264275062,0.1276538570192547
2025-03-31,AV.L,0,0,1,0,-0.0087496368648629,0.0091256289414944
2025-03-31,AZN.L,0,0,0,1,0.0023043272218799,-0.0467389925147415
2025-03-31,BA.L,0,1,1,0,-0.0068844961313452,0.112346982785787
2025-03-31,BAB.L,0,1,0,0,0.0024320492290144,0.1104972520086271
2025-03-31,BARC.L,1,0,0,0,0.0137855003854312,0.0312717386543246
2025-03-31,BATS.L,0,0,0,0,0.0036133964586353,0.0207417040899251
2025-03-31,BBOX.L,0,0,0,0,0.0039462694427408,0.0185184359570889
2025-03-31,BEZ.L,0,0,0,0,0.0047388440839273,-0.0458468008194125
2025-03-31,BKG.L,0,1,0,0,0.0073861334107435,0.1635044642857146
2025-03-31,BLND.L,0,0,0,0,0.0040875704276132,0.0649702674962349
2025-03-31,BNZL.L,0,0,0,1,0.0076391239472647,-0.2076870538531811
2025-03-31,BRBY.L,1,0,0,1,0.0351445356984487,-0.0624514290870403
2025-03-31,BT-A.L,0,0,1,0,-0.0005512386318985,0.0479348174841323
2025-03-31,BTRW.L,0,1,0,0,0.0098617627805004,0.1015869859340476
2025-03-31,CCEP.L,0,0,0,0,0.0058176410451889,-0.0014837579054952
2025-03-31,CCH.L,0,1,1,0,-0.0027644618924452,0.1130137320446249
2025-03-31,CNA.L,0,0,1,0,-0.002709569498898,0.0723131465401811
2025-03-31,CPG.L,1,0,0,0,0.0139557340691176,-0.0137093498864313
2025-03-31,CTEC.L,0,0,0,0,0.01004318069063,0.0102519137989856
2025-03-31,DCC.L,0,0,0,1,0.0075901757435106,-0.0503400749535906
2025-03-31,DPLM.L,0,0,0,0,0.009751136400946,0.0301612166166793
2025-03-31,EDV.L,0,1,0,0,0.0017749823006486,0.1083012762781865
2025-03-31,ENT.L,0,1,0,0,0.011082057696632,0.1034959918799991
2025-03-31,EXPN.L,0,0,0,0,0.0008625113050232,0.0411995770787643
2025-03-31,EZJ.L,0,1,0,0,0.0097834402823168,0.1182456140350876
2025-03-31,FCIT.L,0,0,0,0,0.0040409752791453,-0.0434708782727003
2025-03-31,FRES.L,0,0,0,0,0.0037550749428298,0.0710193997644905
2025-03-31,GAW.L,1,0,0,0,0.0129528624970616,0.1015009380863034
2025-03-31,GSK.L,0,0,0,0,0.0037794570688503,0.0147060334413162
2025-03-31,HIK.L,0,0,0,0,0.0103569442809757,0.0184710590057533
2025-03-31,HLMA.L,0,0,0,0,0.0077664263410184,0.0678030941568377
2025-03-31,HLN.L,0,0,1,0,0.0005710751086086,-0.0379619256550127
2025-03-31,HSBA.L,0,0,0,1,0.0066150468818468,-0.0479459449978001
2025-03-31,HSX.L,0,0,1,1,-0.0013172653606933,-0.0652975635049982
2025-03-31,HWDN.L,0,0,0,0,0.0064017908998486,0.0697976834551357
2025-03-31,ICG.L,0,0,0,0,0.0112700219695174,-0.0399181626136815
2025-03-31,IHG.L,1,0,0,0,0.0181625966970908,-0.0302005232479734
2025-03-31,III.L,0,1,0,0,0.0107872466020576,0.1709071140839886
2025-03-31,IMI.L,0,0,0,1,0.0034777070135123,-0.0629586657532738
2025-03-31,INF.L,0,0,0,1,0.0058975099083979,-0.0540681994839821
2025-03-31,ITRK.L,0,0,0,1,0.0019679418805116,-0.0841158789876987
2025-03-31,JD.L,1,1,0,0,0.0191468847493998,0.1572901041809475
2025-03-31,KGF.L,0,1,0,0,0.0087160282581345,0.1338333913277829
2025-03-31,LAND.L,0,0,0,0,0.0054614433249606,0.0772728014603429
2025-03-31,LGEN.L,0,0,1,0,-0.0010611269858717,-0.0335933089254245
2025-03-31,LLOY.L,0,0,1,0,-0.0039780368265606,0.016981284763768
2025-03-31,LMP.L,0,0,1,0,0.0007948773872834,0.0485278826069111
2025-03-31,LSEG.L,0,0,0,0,0.0075926833249842,0.0144771481324839
2025-03-31,MKS.L,0,0,0,0,0.0111626593429685,0.0942334889532579
