date,0
2015-01-31,1.0
2015-02-28,1.0
2015-03-31,1.0
2015-04-30,1.0
2015-05-31,1.0
2015-06-30,1.0
2015-07-31,1.0
2015-08-31,1.0
2015-09-30,1.0
2015-10-31,1.0
2015-11-30,1.0
2015-12-31,1.0
2016-01-31,1.0
2016-02-29,1.0795525590101835
2016-03-31,1.1212883615370108
2016-04-30,1.1221019880551135
2016-05-31,1.0753406332369175
2016-06-30,1.1889821853485099
2016-07-31,1.2801890837203524
2016-08-31,1.290337603535223
2016-09-30,1.3697755269759635
2016-10-31,1.3828942181447694
2016-11-30,1.4112820683859488
2016-12-31,1.4701330179017944
2017-01-31,1.5269187163581293
2017-02-28,1.585179183461124
2017-03-31,1.6181807902519287
2017-04-30,1.660977772507351
2017-05-31,1.7418316632160573
2017-06-30,1.6758977137847304
2017-07-31,1.7169985865218005
2017-08-31,1.749270364386261
2017-09-30,1.7046751341045612
2017-10-31,1.7736960354241387
2017-11-30,1.7423374888079155
2017-12-31,1.7959397594635922
2018-01-31,1.7918658760586919
2018-02-28,1.7555549515889521
2018-03-31,1.7559744727122053
2018-04-30,1.8192419609298618
2018-05-31,1.9169807622873123
2018-06-30,1.9449695721991211
2018-07-31,1.9367815219553586
2018-08-31,1.9672522532620376
2018-09-30,1.9621586346477677
2018-10-31,1.8382267766311307
2018-11-30,1.8164986724769816
2018-12-31,1.7467535735808195
2019-01-31,1.8269051541210912
2019-02-28,1.8345958423308888
2019-03-31,1.8681894743317164
2019-04-30,1.9344458206987565
2019-05-31,1.8389996208164219
2019-06-30,1.9085612206352407
2019-07-31,1.893322809113711
2019-08-31,1.8600329893511358
2019-09-30,1.8910880254411926
2019-10-31,1.889945059974441
2019-11-30,1.9402586263964738
2019-12-31,2.0093527585021818
2020-01-31,1.9929481854586606
2020-02-29,1.8078246801269098
2020-03-31,1.4019506902692578
2020-04-30,1.4443478426423269
2020-05-31,1.4644711912280801
2020-06-30,1.4944035052890334
2020-07-31,1.5048268433261336
2020-08-31,1.6243163810552492
2020-09-30,1.6081860391538962
2020-10-31,1.5644094253026115
2020-11-30,1.9202956779505884
2020-12-31,2.0333993372646266
2021-01-31,1.9828227741546094
2021-02-28,2.1831166906063286
2021-03-31,2.252920436596461
2021-04-30,2.3182766783276856
2021-05-31,2.346000133810535
2021-06-30,2.3283950026513134
2021-07-31,2.332384207330106
2021-08-31,2.4357807607545134
2021-09-30,2.377367665477974
2021-10-31,2.4135102849268812
2021-11-30,2.3324700052059004
2021-12-31,2.3996418530328127
2022-01-31,2.3296364073470563
2022-02-28,2.281542988623556
2022-03-31,2.2334831913728865
2022-04-30,2.1770480608872598
2022-05-31,2.18768259864012
2022-06-30,1.9875037706366012
2022-07-31,2.0733814194205897
2022-08-31,1.9498469676549328
2022-09-30,1.77247347946107
2022-10-31,1.8373936332046141
2022-11-30,2.0082770444053155
2022-12-31,1.9767525208498444
2023-01-31,2.163673415065939
2023-02-28,2.240183818906961
2023-03-31,2.1472362019750024
2023-04-30,2.2215485458059008
2023-05-31,2.1360971840870104
2023-06-30,2.0861317827114907
2023-07-31,2.2114427599085946
2023-08-31,2.145204078258157
2023-09-30,2.1418092455793953
2023-10-31,2.0508105864325663
2023-11-30,2.1459420890376424
2023-12-31,2.2376927632836012
2024-01-31,2.1425656709218974
2024-02-29,2.0913404019176816
2024-03-31,2.2020686941693657
2024-04-30,2.2545351987767925
2024-05-31,2.280037182619842
2024-06-30,2.245949962860976
2024-07-31,2.291641911211978
2024-08-31,2.2909998196033183
2024-09-30,2.2676812951165717
2024-10-31,2.190901238481388
2024-11-30,2.277245025059363
2024-12-31,2.2124930959422806
