date,ticker,in_predicted_top,in_actual_top,in_predicted_bottom,in_actual_bottom,y_pred,y_true
2025-01-31,IMI.L,0,0,0,0,0.005656976,-0.0049701976269519
2025-01-31,INF.L,0,0,0,0,0.0047369804,-0.0085410847024658
2025-01-31,ITRK.L,0,0,1,0,0.0047006984,0.0048923890435268
2025-01-31,JD.L,1,0,0,1,0.017011434,-0.1241023475545883
2025-01-31,KGF.L,0,0,1,0,0.0047369804,0.0020308865887954
2025-01-31,LAND.L,0,0,0,0,0.0060664965,-0.0348852335649277
2025-01-31,LGEN.L,0,0,1,0,0.0047369804,0.0099049958171388
2025-01-31,LLOY.L,0,1,1,0,0.0031167478,0.1706769355219461
2025-01-31,LMP.L,0,0,0,0,0.005791582,2.220446049250313e-16
2025-01-31,LSEG.L,0,0,0,0,0.0060075424,-0.0157872754460886
2025-01-31,MKS.L,0,1,0,0,0.0050327466,0.0565814113137008
2025-01-31,MNDI.L,0,0,1,0,0.0047369804,-0.0277227399007539
2025-01-31,MNG.L,0,0,1,0,0.0047369804,0.0148680943036858
2025-01-31,MRO.L,0,0,0,0,0.0059197275,0.0453357611803002
2025-01-31,NG.L,0,0,0,0,0.0059010135,-0.0048988710435509
2025-01-31,NWG.L,0,1,0,0,0.0068818773,0.1055184110307425
2025-01-31,NXT.L,0,0,1,0,0.0047369804,0.007335177190209
2025-01-31,PCT.L,0,0,1,1,-0.03265304,-0.1066666666666666
2025-01-31,PRU.L,0,1,1,0,0.0047369804,0.0725449998618046
2025-01-31,PSH.L,1,0,0,0,0.007054544,-0.0060350207759642
2025-01-31,PSN.L,0,0,1,1,0.0047369804,-0.0481831930050971
2025-01-31,PSON.L,0,0,0,0,0.006564848,0.0141526043118744
2025-01-31,REL.L,0,0,0,1,0.0060769073,-0.0514285922283269
2025-01-31,RIO.L,0,0,0,0,0.005291927,-0.0198323890052272
2025-01-31,RKT.L,0,0,0,0,0.0050473837,-0.0168854589928907
