Date,0
2015-01-31,1.0
2015-02-28,1.0
2015-03-31,1.0
2015-04-30,1.0
2015-05-31,1.0
2015-06-30,1.0
2015-07-31,1.0
2015-08-31,1.0
2015-09-30,1.0
2015-10-31,1.0
2015-11-30,1.0
2015-12-31,1.0
2016-01-31,1.0
2016-02-29,1.0058335393886468
2016-03-31,1.0316857120842888
2016-04-30,1.0082723836488994
2016-05-31,1.0383012218131982
2016-06-30,1.0641166883590538
2016-07-31,1.148130420046941
2016-08-31,1.138028338248777
2016-09-30,1.189516266255165
2016-10-31,1.1617360173435307
2016-11-30,1.1357803016604096
2016-12-31,1.1602143799407731
2017-01-31,1.2180364296263657
2017-02-28,1.2324991239202898
2017-03-31,1.2680273426485638
2017-04-30,1.2916472598928188
2017-05-31,1.3100522860473232
2017-06-30,1.3017307613420313
2017-07-31,1.3904674823258143
2017-08-31,1.4174950308733756
2017-09-30,1.4057256376779268
2017-10-31,1.472735293886317
2017-11-30,1.426210811532369
2017-12-31,1.5122880428660816
2018-01-31,1.4946218014527395
2018-02-28,1.4658805064681193
2018-03-31,1.455068135144256
2018-04-30,1.520247712533931
2018-05-31,1.618301870346786
2018-06-30,1.62160236701831
2018-07-31,1.6212720561128984
2018-08-31,1.5984745720973745
2018-09-30,1.5724613001615955
2018-10-31,1.4608459764242292
2018-11-30,1.45453430267326
2018-12-31,1.4204028032682403
2019-01-31,1.4662788629050911
2019-02-28,1.4913858040068504
2019-03-31,1.5503722791529464
2019-04-30,1.6349965799215491
2019-05-31,1.632075214231797
2019-06-30,1.7025944396117478
2019-07-31,1.7408148203576328
2019-08-31,1.7233527219139972
2019-09-30,1.769864453517385
2019-10-31,1.735131892704227
2019-11-30,1.7888905009093443
2019-12-31,1.8525050266392549
2020-01-31,1.8910358692803713
2020-02-29,1.7555471557802802
2020-03-31,1.408278226528852
2020-04-30,1.5541961616880935
2020-05-31,1.675889343059576
2020-06-30,1.6993174701864788
2020-07-31,1.7042951291261923
2020-08-31,1.7365240264958735
2020-09-30,1.7535748773546205
2020-10-31,1.7234747892845532
2020-11-30,1.7450623991978298
2020-12-31,1.8464816321002744
2021-01-31,1.819250300266231
2021-02-28,1.8155324463211004
2021-03-31,1.8552379911864625
2021-04-30,1.994038488273097
2021-05-31,2.0231978947673643
2021-06-30,1.9801033991368062
2021-07-31,2.0109059229556956
2021-08-31,2.0833879448029813
2021-09-30,2.0399777609886187
2021-10-31,2.091714444942806
2021-11-30,2.0226175142319107
2021-12-31,2.107800741474366
2022-01-31,1.9791202994853658
2022-02-28,1.9272626229922645
2022-03-31,1.9147229133603856
2022-04-30,1.9401178789391325
2022-05-31,1.908800675300248
2022-06-30,1.8159977787175476
2022-07-31,1.8694530307559816
2022-08-31,1.8459858978435084
2022-09-30,1.7412679395430541
2022-10-31,1.7944754277917019
2022-11-30,1.9186566439403077
2022-12-31,1.9003839706434171
2023-01-31,1.9659238368973884
2023-02-28,1.9882070659456237
2023-03-31,1.9434346595423277
2023-04-30,1.9855132278426626
2023-05-31,1.9251416613808063
2023-06-30,1.9700701988421185
2023-07-31,2.038695681382571
2023-08-31,2.036858303165749
2023-09-30,2.0400191157913685
2023-10-31,1.9481479353871716
2023-11-30,2.1554600908175985
2023-12-31,2.2725365962853274
2024-01-31,2.2952921892006675
2024-02-29,2.328757810342848
2024-03-31,2.468676541036543
2024-04-30,2.3998477462965058
2024-05-31,2.4944614090311634
2024-06-30,2.4814411362543405
2024-07-31,2.5221533674832726
2024-08-31,2.5267343105761646
2024-09-30,2.5130485405620537
2024-10-31,2.477963004094028
2024-11-30,2.5835463529318763
2024-12-31,2.574280602868656
