date,ticker,y_next_1m,pred_return,pred_rank,actual_rank,rank_error,pred_topk,actual_topk,topk_hit,pred_minus_actual
2025-04-30,EDV.L,0.1170635371332855,0.0055755205,41,15,26,False,True,False,-0.1114880166332855
2025-04-30,EXPN.L,-0.0059219760382809,0.005142273,42,74,32,False,False,False,0.011064249038280901
2025-04-30,IMI.L,0.1244344481900481,0.004754922,43,13,30,False,True,False,-0.11967952619004811
2025-04-30,TSCO.L,0.0469371786797914,0.004552028,44,48,4,False,False,False,-0.0423851506797914
2025-04-30,ITRK.L,0.0442891354439987,0.0042961547,45,51,6,False,False,False,-0.0399929807439987
2025-04-30,HSX.L,0.1474067844375852,0.0042346036,46,10,36,False,True,False,-0.1431721808375852
2025-04-30,CTEC.L,0.1154734877719458,0.0042283344,47,17,30,False,True,False,-0.11124515337194579
2025-04-30,BA.L,0.0962814043188915,0.003810293,48,22,26,False,False,False,-0.09247111131889149
2025-04-30,SVT.L,-0.0309228377917586,0.0036781582,49,86,37,False,False,False,0.0346009959917586
2025-04-30,BEZ.L,0.0667043554337387,0.0036212064,50,39,11,False,False,False,-0.06308314903373871
2025-04-30,BBOX.L,0.0274092103470673,0.0034199913,51,61,10,False,False,False,-0.023989219047067297
2025-04-30,RMV.L,0.0100298417471575,0.0033516223,52,69,17,False,False,False,-0.0066782194471575
2025-04-30,UU.L,0.0385809509573915,0.0031084653,53,55,2,False,False,False,-0.0354724856573915
2025-04-30,CNA.L,-0.0110541931471167,0.0029849606,54,80,26,False,False,False,0.014039153747116699
2025-04-30,CCEP.L,0.0120102065854519,0.0028006902,55,66,11,False,False,False,-0.0092095163854519
2025-04-30,MNG.L,0.1412729109458861,0.0026670618,56,11,45,False,True,False,-0.13860584914588608
2025-04-30,LGEN.L,0.0605543280933815,0.0025902695,57,42,15,False,False,False,-0.0579640585933815
2025-04-30,WEIR.L,0.0791815540888465,0.0023531637,58,30,28,False,False,False,-0.07682839038884651
2025-04-30,LAND.L,0.0683545480564673,0.0023148698,59,37,22,False,False,False,-0.06603967825646731
2025-04-30,SDLF.L,0.061087905275772,0.002291743,60,41,19,False,False,False,-0.058796162275772
2025-04-30,ULVR.L,-0.0108380136827886,0.002049069,61,79,18,False,False,False,0.012887082682788601
2025-04-30,ADM.L,0.0286112147395214,0.002024278,62,60,2,False,False,False,-0.026586936739521397
2025-04-30,LMP.L,0.0464546720342105,0.0020161835,63,49,14,False,False,False,-0.0444384885342105
2025-04-30,NG.L,-0.0334242018465008,0.0018816553,64,88,24,False,False,False,0.0353058571465008
2025-04-30,AZN.L,-0.0007458404056308,0.001307669,65,72,7,False,False,False,0.0020535094056308
2025-04-30,PRU.L,0.0669361586376271,0.0012698642,66,38,28,False,False,False,-0.0656662944376271
2025-04-30,NWG.L,0.0970304929953889,0.0011237452,67,21,46,False,False,False,-0.09590674779538891
2025-04-30,BLND.L,-0.0076258408496818,0.0010240738,68,75,7,False,False,False,0.0086499146496818
